year,country,GDP
2008,印尼,510229000000 
2008,挪威,462250000000 
2008,奥地利,430294000000 
2008,伊朗,412336000000 
2008,阿根廷,361558000000 
2008,希腊,354461000000 
2008,丹麦,353361000000 
2008,尼日利亚,337036000000 
2008,委内瑞拉,315953000000 
2008,阿联酋,315475000000 
2008,泰国,291383000000 
2008,南非,286770000000 
2008,芬兰,284554000000 
2008,爱尔兰,275039000000 
2008,葡萄牙,262345000000 
2008,哥伦比亚,242187000000 
2008,捷克,236816000000 
2008,马来西亚,230814000000 
2008,香港,219280000000 
2008,以色列,216105000000 
2008,罗马尼亚,214314000000 
2008,新加坡,193612000000 
2008,菲律宾,181007000000 
2008,乌克兰,179817000000 
2008,智利,179638000000 
2008,阿尔及利亚,171008000000 
2008,巴基斯坦,170078000000 
2008,埃及,162818000000 
2008,匈牙利,158136000000 
2008,科威特,147395000000 
2008,哈萨克斯坦,133442000000 
2008,新西兰,133290000000 
2008,伊拉克,131614000000 
2008,秘鲁,120551000000 
2008,卡塔尔,115270000000 
2008,斯洛伐克,100470000000 
2008,越南,99130304099 
2008,波多黎各,93639300000 
2008,摩洛哥,92507257783 
2008,孟加拉,91631278239 
2008,安哥拉,88538611205 
2008,利比亚,87140405361 
2008,克罗地亚,70234425974 
2008,厄瓜多尔,61762635000 
2008,阿曼,60905452457 
2008,古巴,60806300000 
2008,白俄罗斯,60763483146 
2008,卢森堡,55849686538 
2008,斯洛文尼亚,55552509154 
2008,苏丹,54526580231 
2008,保加利亚,54438966419 
2008,塞尔维亚,52194221468 
2008,阿塞拜疆,48852482960 
2008,多米尼加,48122547176 
2008,立陶宛,47797551587 
2008,突尼斯,44856586316 
2008,斯里兰卡,40713812309 
2008,危地马拉,39136436613 
2008,肯尼亚,35895153327 
2008,拉脱维亚,35756225697 
2008,缅甸,31862554101 
2008,哥斯达黎加,30612927059 
2008,乌拉圭,30366213118 
2008,乌兹别克斯坦,29549438883 
2008,黎巴嫩,29118916105 
2008,加纳,28678701891 
2008,坦桑尼亚,27941177434 
2008,特立尼达和多巴哥,27871587349 
2008,塞浦路斯,27844698989 
2008,埃塞俄比亚,27066912635 
2008,也门,26910851361 
2008,喀麦隆,26409781215 
2008,巴林,25710904255 
2008,巴拿马,25155888600 
2008,巴拉圭,24578067861 
2008,爱沙尼亚,24371299252 
2008,科特迪瓦,24322959641 
2008,约旦,22657662394 
2008,澳门,20917444919 
2008,刚果（金）,19788515873 
2008,赤道几内亚,19749893536 
2008,土库曼斯坦,19271523178 
2008,波黑,19112739664 
2008,萨尔瓦多,17986890000 
2008,赞比亚,17910858637 
2008,冰岛,17905251722 
2008,塞内加尔,16949789464 
2008,玻利维亚,16674324634 
2008,加蓬,15571349775 
2008,南苏丹,14586253383 
2008,乌干达,14440404021 
2008,文莱,14393099068 
2008,洪都拉斯,13881701033 
2008,牙买加,13709402085 
2008,阿尔巴尼亚,12881354103 
2008,格鲁吉亚,12795076469 
2008,莫桑比克,12556195188 
2008,尼泊尔,12545438605 
2008,巴布亚新几内亚,11670840924 
2008,亚美尼亚,11662040713 
2008,刚果（布）,11649858744 
2008,博茨瓦纳,10945070441 
2008,马达加斯加,10725137477 
2008,巴哈马,10526000000 
2008,乍得,10393834720 
2008,柬埔寨,10351914093 
2008,阿富汗,10109225813 
2008,毛里求斯,9990370016 
2008,马其顿,9909548410 
2008,马里,9798741073 
2008,布基纳法索,9451436358 
2008,马耳他,9090406749 
2008,尼加拉瓜,8496946608 
2008,纳米比亚,8496492492 
2008,巴勒斯坦,7310400000 
2008,贝宁,7132787396 
2008,百慕大,6980000000 
2008,几内亚,6964179193 
2008,海地,6548530572 
2008,摩纳哥,6476490405 
2008,摩尔多瓦,6054849884 
2008,马恩岛,5928420955 
2008,蒙古,5623216448 
2008,老挝,5443915120 
2008,尼日尔,5379299887 
2008,马拉维,5321012192 
2008,卢旺达,5179108956 
2008,塔吉克斯坦,5161337336 
2008,吉尔吉斯斯坦,5139957784 
2008,列支敦士登,5081432924 
2008,巴巴多斯,4785000000 
2008,关岛,4621000000 
2008,开曼群岛,4586114070 
2008,黑山,4545674527 
2008,津巴布韦,4415702800 
2008,东帝汶,4391368100 
2008,安道尔,4085630584 
2008,毛里塔尼亚,4031053345 
2008,苏里南,3532969034 
2008,斐济群岛,3523185919 
2008,多哥,3310277926 
2008,斯威士兰,3294093364 
2008,阿鲁巴,2745251396 
2008,塞拉利昂,2505458705 
2008,格陵兰,2499107510 
2008,法罗群岛,2432415998 
2008,圣马力诺,2393437820 
2008,马尔代夫,2271646187 
2008,中非,1985240986 
2008,圭亚那,1916994911 
2008,佛得角,1789333748 
2008,莱索托,1758534994 
2008,利比里亚,1726000000 
2008,布隆迪,1611835901 
2008,圣卢西亚,1437731111 
2008,厄立特里亚,1380188800 
2008,安提瓜和巴布达,1370070370 
2008,伯利兹,1351350000 
2008,不丹,1227808790 
2008,吉布提,999105339 
2008,塞舌尔,967199593 
2008,冈比亚,965781078 
2008,北马里亚纳群岛,939000000 
2008,科摩罗,915659192 
2008,几内亚比绍,868154708 
2008,特克斯和凯科斯群岛,862683600 
2008,格林纳达,825976037 
2008,圣基茨和尼维斯,751233333 
2008,所罗门群岛,699157190 
2008,圣文森特和格林纳丁斯,695428851 
2008,萨摩亚,619260721 
2008,瓦努阿图,607958616 
2008,美属萨摩亚,563000000 
2008,多米尼克,458190185 
2008,汤加,344428609 
2008,密克罗尼西亚联邦,263145100 
2008,帕劳,198283900 
2008,圣多美和普林西比,188021190 
2008,马绍尔群岛,153135800 
2008,基里巴斯,141042610 
2008,瑙鲁,39291316 
2008,图瓦卢,30290219 
2009,美国,14448900000000 
2009,日本,5231380000000 
2009,中国,5101700000000 
2009,德国,3397790000000 
2009,法国,2690220000000 
2009,英国,2410910000000 
2009,意大利,2191240000000 
2009,巴西,1667020000000 
2009,西班牙,1485580000000 
2009,加拿大,1371150000000 
2009,印度,1341890000000 
2009,俄罗斯,1222640000000 
2009,韩国,943942000000 
2009,澳大利亚,927805000000 
2009,墨西哥,900045000000 
2009,荷兰,868077000000 
2009,土耳其,649289000000 
2009,瑞士,541507000000 
2009,印尼,539580000000 
2009,比利时,481346000000 
2009,波兰,439738000000 
2009,瑞典,436537000000 
2009,沙特阿拉伯,429098000000 
2009,伊朗,416397000000 
2009,奥地利,400172000000 
2009,挪威,386190000000 
2009,阿根廷,332976000000 
2009,希腊,330000000000 
2009,委内瑞拉,329788000000 
2009,丹麦,321241000000 
2009,南非,295936000000 
2009,尼日利亚,291880000000 
2009,泰国,281710000000 
2009,阿联酋,253547000000 
2009,芬兰,252497000000 
2009,葡萄牙,243702000000 
2009,爱尔兰,236316000000 
2009,哥伦比亚,232398000000 
2009,香港,214046000000 
2009,以色列,207468000000 
2009,捷克,207434000000 
2009,马来西亚,202258000000 
2009,新加坡,194152000000 
2009,埃及,189147000000 
2009,菲律宾,176132000000 
2009,罗马尼亚,174104000000 
2009,智利,172389000000 
2009,巴基斯坦,168153000000 
2009,阿尔及利亚,137206000000 
2009,匈牙利,130760000000 
2009,新西兰,121358000000 
2009,秘鲁,120823000000 
2009,乌克兰,117113000000 
2009,哈萨克斯坦,115309000000 
2009,伊拉克,111661000000 
2009,越南,106015000000 
2009,科威特,105963000000 
2009,孟加拉,102478000000 
2009,卡塔尔,97798351648 
2009,波多黎各,96385600000 
2009,摩洛哥,92897320375 
2009,斯洛伐克,89046289247 
2009,安哥拉,70307163678 
2009,利比亚,63028320702 
2009,克罗地亚,62600093958 
2009,厄瓜多尔,62519686000 
2009,古巴,62080000000 
2009,保加利亚,52023504656 
2009,卢森堡,51370543206 
2009,白俄罗斯,50874078052 
2009,斯洛文尼亚,50368056404 
2009,苏丹,49957202646 
2009,阿曼,48388363516 
2009,多米尼加,48261033297 
2009,塞尔维亚,45162894380 
2009,阿塞拜疆,44291490420 
2009,突尼斯,43454935940 
2009,斯里兰卡,42066217871 
2009,危地马拉,37733609794 
2009,立陶宛,37388122046 
2009,肯尼亚,37021512048 
2009,缅甸,36906181380 
2009,黎巴嫩,35399582928 
2009,乌兹别克斯坦,33689223673 
2009,埃塞俄比亚,32437389116 
2009,乌拉圭,31660911278 
2009,哥斯达黎加,30562361123 
2009,坦桑尼亚,29081425282 
2009,巴拿马,27116635600 
2009,拉脱维亚,26317286627 
2009,加纳,26048108185 
2009,喀麦隆,26017925551 
2009,塞浦路斯,25945391775 
2009,也门,25130274124 
2009,约旦,24537876123 
2009,科特迪瓦,24375209177 
2009,巴林,22938218085 
2009,巴拉圭,22341754513 
2009,澳门,21475520709 
2009,土库曼斯坦,20214385964 
2009,爱沙尼亚,19744110864 
2009,特立尼达和多巴哥,19172165225 
2009,刚果（金）,18648373312 
2009,乌干达,18168902153 
2009,波黑,17613836209 
2009,萨尔瓦多,17601620000 
2009,玻利维亚,17339992165 
2009,塞内加尔,16248212852 
2009,赞比亚,15328342303 
2009,赤道几内亚,15027795173 
2009,洪都拉斯,14587496229 
2009,冰岛,13164652470 
2009,尼泊尔,12854985464 
2009,阿富汗,12439087076 
2009,南苏丹,12231264525 
2009,牙买加,12120460872 
2009,加蓬,12113699660 
2009,阿尔巴尼亚,12044223352 
2009,莫桑比克,11914471497 
2009,巴布亚新几内亚,11619637815 
2009,格鲁吉亚,10766836276 
2009,文莱,10732366286 
2009,柬埔寨,10401851850 
2009,博茨瓦纳,10267133177 
2009,马里,10190945007 
2009,巴哈马,9981960000 
2009,刚果（布）,9723300390 
2009,津巴布韦,9665793300 
2009,马达加斯加,9616879920 
2009,布基纳法索,9450697335 
2009,马其顿,9401731495 
2009,乍得,9290728773 
2009,毛里求斯,9128843109 
2009,纳米比亚,8825055228 
2009,马耳他,8696366868 
2009,亚美尼亚,8647936747 
2009,尼加拉瓜,8298729073 
2009,巴勒斯坦,8085700000 
2009,贝宁,7097198711 
2009,几内亚,6716904568 
2009,百慕大,6656000000 
2009,海地,6584649419 
2009,马拉维,6191127665 
2009,老挝,5832915387 
2009,卢旺达,5673410333 
2009,马恩岛,5487083657 
2009,摩纳哥,5451653237 
2009,摩尔多瓦,5439422031 
2009,尼日尔,5373097440 
2009,塔吉克斯坦,4979481980 
2009,关岛,4781000000 
2009,吉尔吉斯斯坦,4690062255 
2009,蒙古,4583850367 
2009,列支敦士登,4504549214 
2009,巴巴多斯,4465500000 
2009,开曼群岛,4281868765 
2009,黑山,4159330369 
2009,苏里南,3875409836 
2009,安道尔,3674409558 
2009,毛里塔尼亚,3662279342 
2009,斯威士兰,3580417161 
2009,多哥,3365711796 
2009,东帝汶,3199666700 
2009,斐济群岛,2870624635 
2009,格陵兰,2529948329 
2009,阿鲁巴,2498882681 
2009,塞拉利昂,2453899846 
2009,马尔代夫,2345294875 
2009,法罗群岛,2268387770 
2009,圭亚那,2061323853 
2009,中非,2059094048 
2009,圣马力诺,2056126701 
2009,厄立特里亚,1856695551 
2009,布隆迪,1781455092 
2009,莱索托,1773199523 
2009,利比里亚,1768000000 
2009,佛得角,1711817181 
2009,圣卢西亚,1401507888 
2009,伯利兹,1317300000 
2009,不丹,1234014291 
2009,安提瓜和巴布达,1228329629 
2009,吉布提,1049110684 
2009,科摩罗,905341090 
2009,冈比亚,900639534 
2009,塞舌尔,847397850 
2009,几内亚比绍,830126469 
2009,北马里亚纳群岛,795000000 
2009,格林纳达,771275555 
2009,圣基茨和尼维斯,747862962 
2009,所罗门群岛,735940409 
2009,特克斯和凯科斯群岛,703175800 
2009,美属萨摩亚,678000000 
2009,圣文森特和格林纳丁斯,674922481 
2009,瓦努阿图,610066628 
2009,萨摩亚,584706020 
2009,多米尼克,489074333 
2009,汤加,312377379 
2009,密克罗尼西亚联邦,280284600 
2009,圣多美和普林西比,187820464 
2009,帕劳,187522800 
2009,马绍尔群岛,151772600 
2009,基里巴斯,132420059 
2009,瑙鲁,44294212 
2009,图瓦卢,27101076 
2010,美国,14992100000000 
2010,中国,6087160000000 
2010,日本,5700100000000 
2010,德国,3396350000000 
2010,法国,2642610000000 
2010,英国,2475240000000 
2010,巴西,2208870000000 
2010,意大利,2134020000000 
2010,印度,1675620000000 
2010,加拿大,1613460000000 
2010,俄罗斯,1524920000000 
2010,西班牙,1420720000000 
2010,澳大利亚,1146140000000 
2010,韩国,1144070000000 
2010,墨西哥,1057800000000 
2010,荷兰,846555000000 
2010,土耳其,776968000000 
2010,印尼,755094000000 
2010,瑞士,583783000000 
2010,沙特阿拉伯,528207000000 
2010,瑞典,495813000000 
2010,伊朗,486808000000 
2010,比利时,480952000000 
2010,波兰,479834000000 
2010,挪威,428757000000 
2010,阿根廷,423627000000 
2010,委内瑞拉,393192000000 
2010,奥地利,391893000000 
2010,南非,375349000000 
2010,尼日利亚,361457000000 
2010,泰国,341105000000 
2010,丹麦,321995000000 
2010,希腊,299362000000 
2010,阿联酋,289787000000 
2010,哥伦比亚,286563000000 
2010,马来西亚,255017000000 
2010,芬兰,249181000000 
2010,新加坡,239809000000 
2010,葡萄牙,237881000000 
2010,以色列,233996000000 
2010,香港,228638000000 
2010,爱尔兰,222149000000 
2010,埃及,218984000000 
2010,智利,218538000000 
2010,捷克,209070000000 
2010,菲律宾,208369000000 
2010,巴基斯坦,177166000000 
2010,罗马尼亚,166309000000 
2010,阿尔及利亚,161155000000 
2010,哈萨克斯坦,148047000000 
2010,秘鲁,147529000000 
2010,新西兰,146619000000 
2010,伊拉克,138462000000 
2010,乌克兰,136013000000 
2010,匈牙利,131917000000 
2010,卡塔尔,125122000000 
2010,越南,115932000000 
2010,科威特,115419000000 
2010,孟加拉,115279000000 
2010,波多黎各,98381300000 
2010,摩洛哥,93216746661 
2010,斯洛伐克,90310718349 
2010,安哥拉,83799496611 
2010,利比亚,74773444900 
2010,厄瓜多尔,69555367000 
2010,古巴,64328000000 
2010,克罗地亚,59918313669 
2010,苏丹,58167563412 
2010,白俄罗斯,57222490768 
2010,阿曼,56913065779 
2010,斯里兰卡,56725749221 
2010,多米尼加,53860175556 
2010,卢森堡,53212476812 
2010,阿塞拜疆,52902703376 
2010,保加利亚,50381825504 
2010,缅甸,49540813342 
2010,斯洛文尼亚,48161250405 
2010,乌兹别克斯坦,46679875793 
2010,突尼斯,44050929160 
2010,塞尔维亚,41819468691 
2010,危地马拉,41338008612 
2010,乌拉圭,40284481653 
2010,肯尼亚,40000088346 
2010,黎巴嫩,38443907042 
2010,哥斯达黎加,37268614024 
2010,立陶宛,37138464732 
2010,加纳,32197272797 
2010,坦桑尼亚,32014249841 
2010,也门,30906749533 
2010,埃塞俄比亚,29933790334 
2010,巴拿马,29440300000 
2010,澳门,28123640998 
2010,巴拉圭,27215968615 
2010,约旦,27133804244 
2010,喀麦隆,26169323292 
2010,塞浦路斯,25732432719 
2010,巴林,25713271276 
2010,科特迪瓦,24908781285 
2010,拉脱维亚,23877564355 
2010,土库曼斯坦,22583157894 
2010,特立尼达和多巴哥,22157948396 
2010,刚果（金）,21565720044 
2010,赞比亚,20265559483 
2010,乌干达,20186496527 
2010,爱沙尼亚,19693608289 
2010,玻利维亚,19649631314 
2010,萨尔瓦多,18447920000 
2010,波黑,17176781336 
2010,赤道几内亚,16314442183 
2010,塞内加尔,16230887978 
2010,尼泊尔,16002656434 
2010,阿富汗,15856574731 
2010,洪都拉斯,15839344591 
2010,南苏丹,14602072410 
2010,加蓬,14372591916 
2010,巴布亚新几内亚,14250755221 
2010,文莱,13707370737 
2010,冰岛,13683689692 
2010,牙买加,13220556882 
2010,刚果（布）,13148395201 
2010,博茨瓦纳,12786654498 
2010,格鲁吉亚,12243505582 
2010,津巴布韦,12041655200 
2010,阿尔巴尼亚,11926928505 
2010,纳米比亚,11268186636 
2010,柬埔寨,11242275198 
2010,莫桑比克,11104648673 
2010,马里,10689167195 
2010,乍得,10668102734 
2010,布基纳法索,10109618964 
2010,巴哈马,10095760000 
2010,毛里求斯,10003670690 
2010,马达加斯加,9982711030 
2010,巴勒斯坦,9681500000 
2010,马其顿,9407168702 
2010,亚美尼亚,9260284937 
2010,马耳他,9035932177 
2010,尼加拉瓜,8758639096 
2010,蒙古,7189481824 
2010,老挝,7127792629 
2010,贝宁,6977040762 
2010,摩尔多瓦,6974960345 
2010,马拉维,6959655570 
2010,几内亚,6853467857 
2010,百慕大,6634526000 
2010,海地,6622541528 
2010,卢旺达,6124120673 
2010,马恩岛,5920177688 
2010,尼日尔,5718664504 
2010,塔吉克斯坦,5642178579 
2010,摩纳哥,5367625613 
2010,列支敦士登,5082366478 
2010,关岛,4895000000 
2010,吉尔吉斯斯坦,4794357795 
2010,巴巴多斯,4530000000 
2010,斯威士兰,4438778547 
2010,苏里南,4368398047 
2010,毛里塔尼亚,4337794152 
2010,开曼群岛,4156990816 
2010,黑山,4142931812 
2010,东帝汶,3998961300 
2010,安道尔,3449966856 
2010,多哥,3429461495 
2010,斐济群岛,3140508835 
2010,马尔代夫,2588176054 
2010,塞拉利昂,2578026297 
2010,格陵兰,2503156060 
2010,阿鲁巴,2390502793 
2010,法罗群岛,2320424601 
2010,圭亚那,2273225041 
2010,莱索托,2269525779 
2010,中非,2142591375 
2010,布隆迪,2032135246 
2010,利比里亚,1998000000 
2010,圣马力诺,1881214370 
2010,佛得角,1664310769 
2010,厄立特里亚,1589515447 
2010,不丹,1547991317 
2010,圣卢西亚,1486758037 
2010,伯利兹,1377200000 
2010,安提瓜和巴布达,1148700000 
2010,吉布提,1128611700 
2010,塞舌尔,969936525 
2010,冈比亚,951806368 
2010,科摩罗,907978723 
2010,几内亚比绍,849878424 
2010,所罗门群岛,846797693 
2010,北马里亚纳群岛,799000000 
2010,格林纳达,771013259 
2010,圣基茨和尼维斯,760170370 
2010,瓦努阿图,700804286 
2010,特克斯和凯科斯群岛,686787800 
2010,圣文森特和格林纳丁斯,681225925 
2010,萨摩亚,663161517 
2010,美属萨摩亚,576000000 
2010,多米尼克,493825925 
2010,汤加,366840012 
2010,密克罗尼西亚联邦,296944100 
2010,圣多美和普林西比,196652166 
2010,帕劳,185943000 
2010,马绍尔群岛,162164700 
2010,基里巴斯,156120895 
2010,瑙鲁,47564520 
2010,图瓦卢,31823518 
2011,美国,15542600000000 
2011,中国,7551500000000 
2011,日本,6157460000000 
2011,德国,3744410000000 
2011,法国,2861410000000 
2011,英国,2659310000000 
2011,巴西,2616200000000 
2011,意大利,2291990000000 
2011,俄罗斯,2045930000000 
2011,印度,1823050000000 
2011,加拿大,1788650000000 
2011,西班牙,1478770000000 
2011,澳大利亚,1396650000000 
2011,韩国,1253220000000 
2011,墨西哥,1180490000000 
2011,荷兰,904086000000 
2011,印尼,892969000000 
2011,土耳其,838786000000 
2011,瑞士,699580000000 
2011,沙特阿拉伯,671239000000 
2011,伊朗,580765000000 
2011,瑞典,574094000000 
2011,阿根廷,530163000000 
2011,波兰,528301000000 
2011,比利时,522646000000 
2011,挪威,498283000000 
2011,奥地利,431120000000 
2011,南非,416419000000 
2011,尼日利亚,404994000000 
2011,泰国,370819000000 
2011,阿联酋,350666000000 
2011,丹麦,344003000000 
2011,哥伦比亚,334944000000 
2011,委内瑞拉,316482000000 
2011,马来西亚,297952000000 
2011,希腊,287798000000 
2011,新加坡,279351000000 
2011,芬兰,275244000000 
2011,以色列,261469000000 
2011,智利,252252000000 
2011,香港,248514000000 
2011,葡萄牙,244797000000 
2011,爱尔兰,237472000000 
2011,埃及,235990000000 
2011,菲律宾,234217000000 
2011,捷克,229563000000 
2011,巴基斯坦,213587000000 
2011,阿尔及利亚,200254000000 
2011,哈萨克斯坦,192627000000 
2011,伊拉克,185470000000 
2011,罗马尼亚,183327000000 
2011,秘鲁,171762000000 
2011,新西兰,168510000000 
2011,卡塔尔,167775000000 
2011,乌克兰,163160000000 
2011,科威特,154068000000 
2011,匈牙利,141760000000 
2011,越南,135539000000 
2011,孟加拉,128638000000 
2011,安哥拉,111790000000 
2011,摩洛哥,101370000000 
2011,波多黎各,100352000000 
2011,斯洛伐克,99122802874 
2011,厄瓜多尔,79276664000 
2011,古巴,68990000000 
2011,阿曼,67872692582 
2011,阿塞拜疆,65951627200 
2011,斯里兰卡,65292753005 
2011,克罗地亚,62537851352 
2011,白俄罗斯,61757788944 
2011,卢森堡,60004630234 
2011,缅甸,59977326085 
2011,多米尼加,58029750744 
2011,保加利亚,57386216850 
2011,苏丹,57060450038 
2011,乌兹别克斯坦,56516280748 
2011,斯洛文尼亚,51516366654 
2011,塞尔维亚,49258136128 
2011,乌拉圭,47962439302 
2011,危地马拉,47654783851 
2011,突尼斯,45810626509 
2011,立陶宛,43582248869 
2011,哥斯达黎加,42262697840 
2011,肯尼亚,41953433591 
2011,黎巴嫩,39927125961 
2011,加纳,39337314809 
2011,澳门,36709860068 
2011,利比亚,34699395523 
2011,巴拿马,34686200000 
2011,坦桑尼亚,34657139495 
2011,巴拉圭,33715524703 
2011,也门,32726417212 
2011,埃塞俄比亚,31952763089 
2011,约旦,29524149164 
2011,喀麦隆,29375448542 
2011,土库曼斯坦,29233333333 
2011,巴林,28776595744 
2011,拉脱维亚,28619991391 
2011,塞浦路斯,27565469097 
2011,刚果（金）,25839749198 
2011,特立尼达和多巴哥,25433011405 
2011,科特迪瓦,25414875503 
2011,玻利维亚,23963033430 
2011,赞比亚,23459515275 
2011,爱沙尼亚,23391530006 
2011,赤道几内亚,21357344847 
2011,萨尔瓦多,20283790000 
2011,乌干达,20176025256 
2011,尼泊尔,18913574370 
2011,波黑,18644723860 
2011,文莱,18525319977 
2011,加蓬,18210308748 
2011,巴布亚新几内亚,17984910495 
2011,塞内加尔,17902207621 
2011,阿富汗,17804292964 
2011,洪都拉斯,17710315005 
2011,刚果（布）,15655384440 
2011,博茨瓦纳,15351972361 
2011,冰岛,15158548262 
2011,格鲁吉亚,15107441446 
2011,南苏丹,14907308932 
2011,牙买加,14444655299 
2011,莫桑比克,14381552432 
2011,津巴布韦,14101920300 
2011,马里,12995074801 
2011,阿尔巴尼亚,12890765324 
2011,柬埔寨,12829541141 
2011,纳米比亚,12343501808 
2011,乍得,12172309522 
2011,布基纳法索,12080296644 
2011,马达加斯加,11551821062 
2011,毛里求斯,11518393367 
2011,巴勒斯坦,11186100000 
2011,马其顿,10494632699 
2011,蒙古,10409797649 
2011,亚美尼亚,10142111334 
2011,巴哈马,10070450000 
2011,尼加拉瓜,9774262741 
2011,马耳他,9638916472 
2011,老挝,8749241114 
2011,摩尔多瓦,8414360656 
2011,马拉维,8004000737 
2011,贝宁,7824320326 
2011,海地,7516834160 
2011,卢旺达,6884889635 
2011,几内亚,6785137172 
2011,马恩岛,6566098381 
2011,塔吉克斯坦,6522732202 
2011,尼日尔,6409184724 
2011,百慕大,6312691000 
2011,吉尔吉斯斯坦,6197766118 
2011,摩纳哥,6088808463 
2011,列支敦士登,5739977477 
2011,东帝汶,5672048700 
2011,毛里塔尼亚,5166346516 
2011,关岛,4928000000 
2011,斯威士兰,4820499497 
2011,巴巴多斯,4657500000 
2011,黑山,4544575151 
2011,苏里南,4422276621 
2011,开曼群岛,4186223864 
2011,多哥,3872459249 
2011,斐济群岛,3774530615 
2011,安道尔,3629203786 
2011,库拉索,3038699608 
2011,塞拉利昂,2942546781 
2011,马尔代夫,2774351760 
2011,格陵兰,2684467375 
2011,莱索托,2622336147 
2011,圭亚那,2576024115 
2011,阿鲁巴,2549720670 
2011,法罗群岛,2490807830 
2011,中非,2437982839 
2011,利比里亚,2398000000 
2011,布隆迪,2235820867 
2011,厄立特里亚,2065001626 
2011,佛得角,1865915544 
2011,圣马力诺,1813752783 
2011,不丹,1777101316 
2011,圣卢西亚,1576988407 
2011,伯利兹,1460800000 
2011,吉布提,1239144501 
2011,安提瓜和巴布达,1137637037 
2011,几内亚比绍,1099818651 
2011,塞舌尔,1065826669 
2011,所罗门群岛,1049952233 
2011,科摩罗,1023086183 
2011,荷属圣马丁,936089385 
2011,冈比亚,898290989 
2011,圣基茨和尼维斯,817759259 
2011,瓦努阿图,792149700 
2011,格林纳达,778655925 
2011,萨摩亚,737401692 
2011,北马里亚纳群岛,733000000 
2011,特克斯和凯科斯群岛,728789600 
2011,圣文森特和格林纳丁斯,676129629 
2011,美属萨摩亚,574000000 
2011,多米尼克,501025925 
2011,汤加,414523388 
2011,密克罗尼西亚联邦,311301600 
2011,圣多美和普林西比,231488665 
2011,帕劳,196911100 
2011,基里巴斯,181705002 
2011,马绍尔群岛,174332100 
2011,瑙鲁,66055407 
2011,图瓦卢,38711810 
2012,美国,16197000000000 
2012,中国,8532230000000 
2012,日本,6203210000000 
2012,德国,3527340000000 
2012,英国,2704890000000 
2012,法国,2683830000000 
2012,巴西,2465190000000 
2012,俄罗斯,2208300000000 
2012,意大利,2087080000000 
2012,加拿大,1828690000000 
2012,印度,1827640000000 
2012,澳大利亚,1546150000000 
2012,西班牙,1324820000000 
2012,韩国,1278430000000 
2012,墨西哥,1201090000000 
2012,印尼,917870000000 
2012,土耳其,880556000000 
2012,荷兰,838971000000 
2012,沙特阿拉伯,735975000000 
2012,瑞士,668044000000 
2012,伊朗,598868000000 
2012,瑞典,552484000000 
2012,阿根廷,545982000000 
2012,挪威,509506000000 
2012,波兰,498524000000 
2012,比利时,496181000000 
2012,尼日利亚,455502000000 
2012,奥地利,409425000000 
2012,泰国,397558000000 
2012,南非,396333000000 
2012,委内瑞拉,381286000000 
2012,阿联酋,374591000000 
2012,哥伦比亚,370921000000 
2012,丹麦,327149000000 
2012,马来西亚,314443000000 
2012,新加坡,295087000000 
2012,埃及,279117000000 
2012,智利,267122000000 
2012,香港,262629000000 
2012,菲律宾,261921000000 
2012,芬兰,258305000000 
2012,以色列,257180000000 
2012,希腊,245671000000 
2012,爱尔兰,224999000000 
2012,巴基斯坦,224384000000 
2012,伊拉克,217808000000 
2012,葡萄牙,216237000000 
2012,阿尔及利亚,209021000000 
2012,捷克,208858000000 
2012,哈萨克斯坦,207999000000 
2012,秘鲁,192649000000 
2012,卡塔尔,186834000000 
2012,新西兰,176248000000 
2012,乌克兰,175781000000 
2012,科威特,174070000000 
2012,罗马尼亚,170636000000 
2012,越南,155820000000 
2012,孟加拉,133356000000 
2012,匈牙利,128475000000 
2012,安哥拉,128053000000 
2012,波多黎各,101565000000 
2012,摩洛哥,98266306615 
2012,斯洛伐克,94534730680 
2012,厄瓜多尔,87924544000 
2012,利比亚,81873662518 
2012,阿曼,76511059935 
2012,古巴,73141000000 
2012,阿塞拜疆,69683935845 
2012,斯里兰卡,68434409315 
2012,白俄罗斯,65685102554 
2012,乌兹别克斯坦,63628854498 
2012,多米尼加,60681537194 
2012,缅甸,59937797559 
2012,卢森堡,56677961787 
2012,克罗地亚,56580819623 
2012,保加利亚,54033250328 
2012,苏丹,52766746152 
2012,乌拉圭,51264390114 
2012,肯尼亚,50412754861 
2012,危地马拉,50388460924 
2012,斯洛文尼亚,46580457470 
2012,哥斯达黎加,46473128285 
2012,突尼斯,45044112939 
2012,黎巴嫩,44035991745 
2012,埃塞俄比亚,43310721414 
2012,塞尔维亚,43309252921 
2012,澳门,43031577366 
2012,立陶宛,42943442157 
2012,加纳,41270954737 
2012,巴拿马,40429700000 
2012,坦桑尼亚,39650530214 
2012,也门,35401341663 
2012,土库曼斯坦,35164210526 
2012,巴拉圭,33283228891 
2012,约旦,31634561670 
2012,巴林,30749308510 
2012,刚果（金）,29306235826 
2012,喀麦隆,29102772799 
2012,拉脱维亚,28330632928 
2012,乌干达,27188666946 
2012,玻利维亚,27084497482 
2012,科特迪瓦,26789047554 
2012,特立尼达和多巴哥,25763220107 
2012,赞比亚,25503060420 
2012,塞浦路斯,24978513426 
2012,爱沙尼亚,23192708981 
2012,赤道几内亚,22388345810 
2012,萨尔瓦多,21386140000 
2012,巴布亚新几内亚,21295659249 
2012,阿富汗,20001598505 
2012,文莱,19047940300 
